,time,altitude,ground_distance,mass,x_cg,true_airspeed,equivalent_airspeed,mach,d_vx_dt,density,exterior_temperature,gamma,alpha,delta_m,cl_wing,cl_htp,cl_aircraft,cd_aircraft,l_d_aircraft,delta_Cl,delta_Cd,delta_Cm,thrust (N),thrust_rate,engine_setting,tsfc (kg/s/N),fuel_flow (kg/s),energy_consumed (W*h),time step (s),name
38,1742.8819246323962,3048.0,134115.94105067872,3799.614730255027,6.143932029033634,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.7319581210224095,-3.1029234846074623,0.43603933445668713,0.0054801132354176385,0.44151944769210477,0.03512630939833901,12.569480120589684,0.0005448171128686067,-0.0021850306129707433,-3.778393280502023e-05,2953.6175675083796,0.36753638037874126,3.0,1.4929029392140047e-05,0.04409464347847379,2080.6501039374566,140.4899525349431,sizing:main_route:cruise
39,1883.3718771673393,3048.0,146041.19652168648,3793.419875885691,6.143716656518793,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.7244182463883213,-3.0967772688559037,0.4353526745474311,0.005449576710483052,0.44080225125791417,0.035099396023484566,12.558684797965723,0.0005435467407921849,-0.00218399744052843,-3.7727413765172725e-05,2951.33486601311,0.36731409326942727,3.0,1.4934897971219661e-05,0.04407788510280905,2079.749634631606,140.4899525349433,sizing:main_route:cruise
40,2023.8618297022826,3048.0,157966.45199269426,3787.2273758997567,6.143500705596621,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.716881078925625,-3.090633034932337,0.4346662631363852,0.00541905444674106,0.44008531758312625,0.03507253536449349,12.547861539221854,0.0005422787796847861,-0.002182966218895707,-3.7671045942946576e-05,2949.0566769250227,0.367092278386425,3.0,1.494076381532356e-05,0.04406115928793972,2078.8513260408786,140.48995253494286,sizing:main_route:cruise
41,2164.3517822372255,3048.0,169891.707463702,3781.0372257227596,6.143284173820667,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.709346613302935,-3.0844907777725683,0.4339800997328374,0.005388546433126931,0.4393686461659643,0.035045727355233355,12.537010338304583,0.0005410132234678329,-0.0021819369459646254,-3.761482896555845e-05,2946.782994419262,0.3668709349786571,3.0,1.4946626907031211e-05,0.04404446599356895,2077.9550960431043,140.4899525349433,sizing:main_route:cruise
42,2304.841734772169,3048.0,181816.96293470977,3774.849420785896,6.143067058730688,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.701814844194186,-3.0783504923121416,0.43329418384657287,0.005358052658664882,0.43865223650523777,0.03501897192973179,12.526131189271537,0.0005397500660763652,-0.002180909619631976,-3.755876246138219e-05,2944.513812685374,0.36665006229706026,3.0,1.49524872289019e-05,0.0440278051795033,2077.060886663926,140.48995253494286,sizing:main_route:cruise
43,2445.3316873071117,3048.0,193742.21840571752,3768.6639565260098,6.142849357852545,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.6942857662786195,-3.0722121734863443,0.43260851498787267,0.005327573112467787,0.43793608810034046,0.034992269022176226,12.515224086291747,0.0005384893014590227,-0.002179884237799236,-3.750284605994473e-05,2942.249125927283,0.3664296595945814,3.0,1.4958344763474537e-05,0.044011176805651905,2076.1686567235147,140.4899525349433,sizing:main_route:cruise
44,2585.821639842055,3048.0,205667.4738767253,3762.480828385577,6.142631068698109,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.686759374240763,-3.0660758162301125,0.4319230926675123,0.005297107783738236,0.43722020045125054,0.034965618566913534,12.504289023646024,0.0005372309235780921,-0.002178860798372602,-3.744707939192181e-05,2939.9889283632447,0.36620972612617164,3.0,1.4964199493267657e-05,0.04399458083202579,2075.278376722942,140.4899525349433,sizing:main_route:cruise
45,2726.3115923769983,3048.0,217592.72934773305,3756.300031812691,6.14241218876516,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.67923566277041,-3.0599414154780202,0.43123791639675907,0.005266656661768364,0.4365045730585274,0.03493902049844963,12.493325995727233,0.0005359749264093843,-0.0021778392992630033,-3.7391462089136434e-05,2937.7332142258315,0.3659902611487813,3.0,1.4970051400779943e-05,0.043978017218739174,2074.390025288281,140.48995253494286,sizing:main_route:cruise
46,2866.801544911941,3048.0,229517.9848187408,3750.1215622610493,6.142192715537287,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.6717146265625984,-3.0538089661642136,0.4305529856873709,0.005236219735940489,0.43578920542331134,0.03491247475144924,12.482334997040605,0.00053472130394218,-0.0021768197383860047,-3.733599378455337e-05,2935.481977761895,0.36577126392135473,3.0,1.4975900468489558e-05,0.043961485926007016,2073.5035866977787,140.4899525349433,sizing:main_route:cruise
47,3007.2914974468845,3048.0,241443.24028974856,3743.945415189939,6.141972646483786,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.6641962603175937,-3.047678463222369,0.429868300051594,0.005205796995727423,0.4350740970473214,0.03488598126073543,12.47131602220409,0.0005334700501792115,-0.0021758021136619337,-3.7280674112276364e-05,2933.2352132325245,0.3655527337048252,3.0,1.4981746678855191e-05,0.04394498691414747,2072.619049162219,140.48995253494286,sizing:main_route:cruise
48,3147.7814499818273,3048.0,253368.4957607563,3737.771586064222,6.141751979059558,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.6566805587408755,-3.0415499015856584,0.42918385900216205,0.005175388430692783,0.4343592474328548,0.034859539961289404,12.46026906594864,0.0005322211591366078,-0.0021747864230157385,-3.722550270754535e-05,2930.992914913031,0.3653346697621101,3.0,1.498759001431504e-05,0.043928520143578675,2071.736403629209,140.48995253494377,sizing:main_route:cruise
49,3288.271402516771,3048.0,265293.7512317641,3731.60007035432,6.141530710705017,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.6491675165430943,-3.035423276186637,0.4284996620522925,0.005144994030492005,0.4336446560827845,0.03483315078825007,12.449194123118534,0.0005309746248439762,-0.0021737726643770686,-3.717047920673075e-05,2928.7550770929042,0.36511707135810484,3.0,1.4993430457287735e-05,0.04391208557482084,2070.8556429514897,140.4899525349433,sizing:main_route:cruise
50,3428.7613550517144,3048.0,277219.0067027719,3725.430863536203,6.141308838845967,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.6416571284400834,-3.0292985819572915,0.4278157087156869,0.005114613784871699,0.43293032250055863,0.0348068136769138,12.438091188671685,0.0005297304413441245,-0.0021727608356801827,-3.711560324733278e-05,2926.5216940757905,0.36489993775967927,3.0,1.4999267990171976e-05,0.04389568316849487,2069.976761308834,140.48995253494286,sizing:main_route:cruise
51,3569.2513075866573,3048.0,289144.2621737796,3719.2639610913725,6.1410863608935164,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.6341493891528174,-3.0231758138289133,0.4271319985065275,0.005084247683670967,0.4322162461901985,0.034780528562733955,12.426960257679987,0.0005284886026932072,-0.002171750934864069,-3.7060874467976784e-05,2924.2927601794518,0.3646832682356712,3.0,1.5005102595346956e-05,0.043879312885323006,2069.099753805829,140.48995253494377,sizing:main_route:cruise
52,3709.741260121601,3048.0,301069.5176447874,3713.0993585068472,6.140863274243961,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.6266442934074,-3.0170549667320783,0.42644853093947604,0.005053895716821397,0.43150242665629746,0.03475429538132073,12.415801325329575,0.0005272491029606264,-0.0021707429598722965,-3.700629250840865e-05,2922.068269735746,0.3644670620568818,3.0,1.5010934255171796e-05,0.04386297468612689,2068.2246161921967,140.4899525349424,sizing:main_route:cruise
53,3850.2312126565434,3048.0,312994.7731157951,3706.937051275152,6.140639576278683,84.88333333333334,72.94434129149116,0.25848464148481276,0.0,0.9046304461004556,268.33799999999997,0.0,3.619141835935044,-3.0109360355966057,0.42576530552967196,0.0050235578743474535,0.4307888634040194,0.0347281140684407,12.404614386921182,0.0005260119362289775,-0.002169736908653086,-3.6951857009492986e-05,2919.848217090584,0.3642513184960711,3.0,1.5016762951986505e-05,0.04384666853182973,2067.3513446685215,140.48995253494377,sizing:main_route:cruise
